id,trigger,conditions,script,text,options,notes
nskr_kq_elizaSlyKesteven,DialogOptionSelected,$option == nskr_kq_elizaSlyKesteven,FireBest nskr_kqElizaSlyGone,"The spacer looks surprised. ""Oh, wow would you look at captain conscience over here, being so honest and all. Yeah, I'm not telling you corporate fuckers anything.""",nskr_kq_elizaSlyLeave:Leave,
nskr_kq_elizaSlyPaying,DialogOptionSelected,$option == nskr_kq_elizaSlyPaying,FireBest nskr_kqElizaSlyGone,"""You know some people can't be just bought. Not everything is solved by throwing more money at it, some people have morals."" $HeOrShe pauses for a moment as they lean forward, while pointing at you in a threatening manner. ""Not that you'd know anything about that.""",nskr_kq_elizaSlyLeave:Leave,
nskr_kq_elizaSlyEliza,DialogOptionSelected,$option == nskr_kq_elizaSlyEliza,FireBest nskr_kqElizaSlyGone,"The spacer looks annoyed. ""Haha, very funny captain. It's pretty fucking obvious you don't work for them, I ain't going to tell you shit.""",nskr_kq_elizaSlyLeave:Leave,
nskr_kq_elizaSlyComsec,DialogOptionSelected,$option == nskr_kq_elizaSlyComsec,"$option = nskr_kq_elizaSlyEliza 0
FireBest DialogOptionSelected",,,"Same screen as ""Eliza"""
nskr_kq_elizaSlyMyself,DialogOptionSelected,$option == nskr_kq_elizaSlyMyself,"AddText ""$HeOrShe turns more serious for a moment. \""I might be able to put the word out for you, you might just find what you're looking for.\""""
FireBest nskr_kqElizaSlyGone","The spacer looks puzzled. ""No one out here *only* works for themselves, everyone of note has connections and ties.""",nskr_kq_elizaSlyLeave:Leave,
nskr_kq_elizaSlyGone,nskr_kqElizaSlyGone,,,$HeOrShe quickly picks up $hisOrHer drink and disappears into the crowd. The conversation is over.,,Shared last line of every answer
nskr_kq_elizaSlyLeave,DialogOptionSelected,$option == nskr_kq_elizaSlyLeave,"nskr_quest kq do elizaSlySpacerLeave
HideVisual
BarCMD returnFromEvent true",You decide it's best to leave.,,"Search step 2, whatever the answer"
,,,,,,
# Contact,,,,,,
nskr_kq_elizaContactBar,AddBarEvents,"nskr_quest kq is JOB5_DISKS
nskr_quest kq check elizaContactHere
!nskr_quest kq flag ELIZA_SPACER_PAID","AddBarEvent nskr_kq_elizaContact ""See if this spacer knows anything about Eliza"" ""A $nskr_kq_pirateContact_manOrWoman in a flashy uniform is signaling you to come over to $nskr_kq_pirateContact_hisOrHer table.""",,,"Any pirate bar not used by the search, at search step 2"
nskr_kq_elizaContactBarPaid,AddBarEvents,"nskr_quest kq is JOB5_DISKS
nskr_quest kq check elizaContactHere
nskr_quest kq flag ELIZA_SPACER_PAID","AddBarEvent nskr_kq_elizaContact ""See if this spacer is the one you were told about"" ""A $nskr_kq_pirateContact_manOrWoman in a flashy uniform is signaling you to come over to $nskr_kq_pirateContact_hisOrHer table.""",,,Only at the contact market the first spacer named
nskr_kq_elizaContact,DialogOptionSelected,$option == nskr_kq_elizaContact,BeginConversation nskr_kq_pirateContact true false,"""I hear you've been asking questions about Eliza captain. We should have a talk.""",nskr_kq_elizaContactSit:Continue,
nskr_kq_elizaContactSit,DialogOptionSelected,$option == nskr_kq_elizaContactSit,"nskr_quest kq do elizaContactMeet
AddText ""\""You're in luck captain. Eliza herself wants to speak to you.\""""",As you sit down the $manOrWoman pours $himOrHerself a drink of dark liquid from an expensive looking bottle.,"nskr_kq_elizaContactWhere:""So, where is she?""",elizaContactMeet marks this market used
nskr_kq_elizaContactWhere,DialogOptionSelected,$option == nskr_kq_elizaContactWhere,"nskr_quest kq do elizaPickMarket
AddText ""The $manOrWoman grabs the ornate shot glass, looks at it intently and then chugs it before continuing. \""You should head to $nskr_kq_elizaMarketEntity in order to speak to her.\""""
SetTextHighlights ""$nskr_kq_elizaMarketEntity""
AddText ""\""That's all I will tell you captain. Now would you kindly leave me to my business.\"" $heOrShe begins pouring another glass, this business of $hisOrHer does seem awfully important.""",,nskr_kq_elizaContactLeave:Leave,elizaPickMarket picks Eliza's market before the text names it
nskr_kq_elizaContactLeave,DialogOptionSelected,$option == nskr_kq_elizaContactLeave,"nskr_quest kq do elizaContactLeave
HideVisual
BarCMD returnFromEvent true",It's time to leave.,,"Eliza found, search step 3"
,,,,,,
# Intel,,,,,,
nskr_kq_elizaContactMovedBullet,nskr_kqIntelBullets,"$nskr_intel_key == job5
$nskr_intel_update == contactMoved","SetTextHighlightColors 255,0,0,255
SetTextHighlights ""the contact""","With the conditions deteriorating on $nskr_kq_elizaContactFormer, the contact has moved their operations to $nskr_kq_elizaContactEntity.",,The Delve update KestevenElizaSearchModule sends when the contact's market is decivilized; the color is the pirate faction's color
,,,,,,
# KESTEVEN QUESTLINE: JOB 5,,,,,,
# Meeting,,,,,,
nskr_kq_delveBar,AddBarEvents,"nskr_quest kq is JOB5_MEETING
nskr_quest kq check delveMeetingHere","AddBarEvent nskr_kq_delveSignal ""Give the signal to the guard to take you to the meeting"" ""You see the man Jack told you about. A guard is leaning against the wall waiting for you."" highlight",,,At asteriaOrOutpost while the stage is JOB5_MEETING; highlight is the old option colour
nskr_kq_delveSignal,DialogOptionSelected,$option == nskr_kq_delveSignal,FireBest nskr_kqDelveEscort,"You give the signal, and are then escorted through the local transport system.",nskr_kq_delveArrive:Continue,
nskr_kq_delveEscort,nskr_kqDelveEscort,,ShowPersonVisual true nskr_kq_delveGuard,"""We've arrived captain."" The guard mumbles as he takes you to the lobby of one of the office modules, and then further into the location.",,Fallback: no Asteria in the sector
nskr_kq_delveEscortAsteria,nskr_kqDelveEscort,nskr_quest kq check asteriaGenerated,"ShowLargePlanet
AddText ""\""We've arrived captain.\"" The guard mumbles as he takes you to the lobby of one of the nearby skyscrapers, and then further into the building.""","You watch as different parts of the underground mega-city go past your window. Massive Cooling towers going all the way to the surface, with labyrinthine collections of pipes covering them. The imposing factories churn on, no matter the time. The cube like housing blocks not far away, towering over themselves one after another covered in graffiti and dirty gray concrete. You then pass through a tunnel and a new view opens up. You see a brand new part of the city, countless crystalline skyscrapers fill the view reaching all the way to the roof of the cavern.",,"Whenever Asteria exists, also with the questline at the Outpost"
nskr_kq_delveArrive,DialogOptionSelected,$option == nskr_kq_delveArrive,"HideSecondPerson
ShowPic nskr_crib
FireBest nskr_kqDelveRoom
AddText ""You see Jack and Alice chatting in the distance. They are sipping on bright red drink from an ornate bottle placed on the table. As you walk over you get to take a look a both of them, now in person.""
AddText ""Jack is quite a tall figure, despite his size there is something inviting about his form. He gives you a big - and mostly genuine smile once he notices you approach.""
AddText ""Alice has a deadpan expression she only gives you quick glance as you approach. Her expression only changing when taking a swig of the mystery drink, quite dramatically so.""",,nskr_kq_delveGreet:Continue,
nskr_kq_delveRoom,nskr_kqDelveRoom,,,"You have arrived in one open areas of the office module. The whole location appears quite makeshift, clearly a recent addition to the station.",,Fallback: no Asteria in the sector
nskr_kq_delveRoomAsteria,nskr_kqDelveRoom,nskr_quest kq check asteriaGenerated,,"You have arrived in one of the top floors of the building. The carefully decorated room is filled with sculpted decorations and high-end furniture. The hard edges of polished stone surfaces contrast the round designer furniture, no doubt the carefully curated creation of some famous interior designer.",,
,,,,,,
nskr_kq_delveGreet,DialogOptionSelected,$option == nskr_kq_delveGreet,"BeginConversation nskr_opguy true false
ShowSecondPerson nskr_researcher
AddText ""Jack says, as he lifts up the bottle motioning you to grab a glass.""
AddText ""Alice seems to be too busy fiddling with a datapad to pay any attention to you yet.""","""Welcome $playerFirstName. Care to take a drink?""","nskr_kq_delveDrink:""Yeah, sure.""
nskr_kq_delveNoDrink:""No thanks.""",Jack speaks from here on; Alice is the second portrait
nskr_kq_delveDrink,DialogOptionSelected,$option == nskr_kq_delveDrink,"AddText ""\""This is good stuff you know. Artisan liqueur made with *real* fruits, none of that synth crap they'll sell you in bars.\""""
AddText ""You calmly grab the glass and brace yourself.""",Jack pours you a rather generous glass of the red liquid.,nskr_kq_delveDrinkIt:Drink it,
nskr_kq_delveDrinkIt,DialogOptionSelected,$option == nskr_kq_delveDrinkIt,"AddText ""\""Well, what do you think captain?\"" Jack looks eager to hear your opinion.""
AddText ""Alice seems to be paying attention now, she knows what's up.""
AddText ""Both of them look at you, amused at your appearance. You are clearly in pain.""","At first the drink tastes quite nice, an indescribable mix of citrus and fruit very sweet too, almost overbearingly so. But quickly you feel the burn - it clings to your throat and it's *really* bad, you struggle to finish the drink and your eyes visibly tear up.","nskr_kq_delveGreat:""It's great...""
nskr_kq_delveHate:""Thanks, I hate it.""",
nskr_kq_delveGreat,DialogOptionSelected,$option == nskr_kq_delveGreat,"AddText ""\""I think it's time we got to business.\"" Alice says.""
AddText ""\""Yeah, let's get to work.\"" Jack adds.""
AddText ""He grabs his datapad in preparation, and Alice quickly finishes the rest of her drink too.""","""That means it's some good stuff."" Jack doesn't seem surprised by your reaction.",nskr_kq_delveBusiness:Continue,
nskr_kq_delveHate,DialogOptionSelected,$option == nskr_kq_delveHate,"$option = nskr_kq_delveGreat 0
FireBest DialogOptionSelected",,,"Same screen as ""It's great..."""
nskr_kq_delveNoDrink,DialogOptionSelected,$option == nskr_kq_delveNoDrink,"AddText ""His face quickly turns serious as he grabs his datapad in preparation.""
AddText ""Alice suddenly wakes up, nods and quickly finishes her drink too.""","""Shame, this is good stuff you know. Well let's just get straight to business then.""",nskr_kq_delveBusiness:Continue,
,,,,,,
nskr_kq_delveBusiness,DialogOptionSelected,$option == nskr_kq_delveBusiness,"AddText ""\""We are trying to gather enough data disks to crack some of the old encryption. The part that's related to \""Project : Enigma\"". Our estimation is that around 5 more disks should be enough.\"" He finishes.""
AddText ""\""This will lead us straight to *the Cache*.\"" Alice continues the speech. \""A location that keeps being referenced in these old project communications. It is said that a particular Chip is stored there, it's extremely valuable. Which explains the great effort that went into keeping it hidden.\"" She explains in a dry professor-esque tone.""
FireAll nskr_kqDelveQuestions","""You know the reason we brought you here."" Jack says. ""We are trying to recover something of great importance now. The old pre-collapse comm network holds the key."" He keeps explaining, his tone emphasizes the importance of this subject.",,
nskr_kq_delveOptListen,nskr_kqDelveQuestions,"!nskr_quest kq flag CACHE_FOUND
!$nskr_kq_delveAsked",,,nskr_kq_delveListen:Keep listening,
nskr_kq_delveOptContinue,nskr_kqDelveQuestions,$nskr_kq_delveAsked,,,nskr_kq_delveListen:Continue,After a question the same option reads Continue
nskr_kq_delveOptEnigma,nskr_kqDelveQuestions,"!nskr_quest kq flag CACHE_FOUND
!$nskr_kq_delveAskedEnigma","SetOptionText nskr_kq_delveAskEnigma ""\""Project : Enigma?\""""",,"nskr_kq_delveAskEnigma:""Project Enigma?""",The Options column cannot hold the colon of the label; SetOptionText sets it
nskr_kq_delveOptComms,nskr_kqDelveQuestions,"!nskr_quest kq flag CACHE_FOUND
!$nskr_kq_delveAskedComms",,,"nskr_kq_delveAskComms:""Comms network?""",
nskr_kq_delveOptCache,nskr_kqDelveQuestions,"!nskr_quest kq flag CACHE_FOUND
!$nskr_kq_delveAskedCache",,,"nskr_kq_delveAskCache:""Cache?""",
nskr_kq_delveOptChip,nskr_kqDelveQuestions,"!nskr_quest kq flag CACHE_FOUND
!$nskr_kq_delveAskedChip",,,"nskr_kq_delveAskChip:""Wait, a Chip?""",
nskr_kq_delveOptFound,nskr_kqDelveQuestions,nskr_quest kq flag CACHE_FOUND,,,"nskr_kq_delveFound:""I think I already found that place.""",The player entered the Cache system before the meeting
nskr_kq_delveAskEnigma,DialogOptionSelected,$option == nskr_kq_delveAskEnigma,"$nskr_kq_delveAskedEnigma = true 0
$nskr_kq_delveAsked = true 0
FireAll nskr_kqDelveQuestions","Alice is quick to answer your question. ""This whole Enigma AI incident, it's almost certainly related to an old pre-collapse Domain project of the same name. It would be too much of an coincidence, based on what we've learned from the decrypted communications.""",,
nskr_kq_delveAskComms,DialogOptionSelected,$option == nskr_kq_delveAskComms,"AddText ""Jack shows you a low-res image of what appears to be a satellite on his datapad. \""Here's one we managed to recover.\""""
$nskr_kq_delveAskedComms = true 0
$nskr_kq_delveAsked = true 0
FireAll nskr_kqDelveQuestions","Alice clarifies on the subject. ""It's not the main hyperwave network. No, they used their own covert satellites to relay information. Most of them are lost by now, but we're hoping there's enough surviving ones to piece the information together""",,
